PLAYDATA Board101, random100, random100 : 1, 0, 0
PLAYDATA Board123, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board123, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board123, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board123, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board123, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board123, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board123, EPT_MCT1730, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board123, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board123, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board123, EPT_MCT1730, AlphaBeta2 : 1, 0, 0
PLAYDATA Board123, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board123, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board123, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board123, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board123, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board123, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board123, EPT_MCT8500, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board123, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board123, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board123, EPT_MCT8500, AlphaBeta4 : 0, 1, 0
PLAYDATA Board123, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board123, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board123, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board123, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board123, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board123, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board123, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board123, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board123, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board123, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board123, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board123, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board123, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board123, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board123, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board123, AlphaBeta2, AlphaBeta1 : 0, 1, 0
PLAYDATA Board123, AlphaBeta2, AlphaBeta2 : 0, 1, 0
PLAYDATA Board123, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board123, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board123, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board123, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board123, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board123, AlphaBeta4, EPT_MCT1730 : 0, 0, 1
PLAYDATA Board123, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board123, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board123, AlphaBeta4, AlphaBeta2 : 1, 0, 0
PLAYDATA Board123, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board124, random100, random100 : 1, 0, 0
PLAYDATA Board124, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board124, random100, MC-100 : 0, 1, 0
PLAYDATA Board124, random100, MCT : 0, 1, 0
PLAYDATA Board124, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board124, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board124, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board124, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board124, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board124, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board124, hyouka-0-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board124, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board124, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board124, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board124, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board124, hyouka-0-100, AlphaBeta1 : 1, 0, 0
PLAYDATA Board124, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board124, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board124, MC-100, random100 : 1, 0, 0
PLAYDATA Board124, MC-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board124, MC-100, MC-100 : 1, 0, 0
PLAYDATA Board124, MC-100, MCT : 1, 0, 0
PLAYDATA Board124, MC-100, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board124, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board124, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board124, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board124, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board124, MCT, random100 : 1, 0, 0
PLAYDATA Board124, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board124, MCT, MC-100 : 1, 0, 0
PLAYDATA Board124, MCT, MCT : 1, 0, 0
PLAYDATA Board124, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board124, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board124, MCT, AlphaBeta1 : 0, 1, 0
PLAYDATA Board124, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board124, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board124, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board124, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board124, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board124, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board124, EPT_MCT1730, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board124, EPT_MCT1730, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board124, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board124, EPT_MCT1730, AlphaBeta2 : 1, 0, 0
PLAYDATA Board124, EPT_MCT1730, AlphaBeta4 : 1, 0, 0
PLAYDATA Board124, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board124, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board124, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board124, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board124, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board124, EPT_MCT8500, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board124, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board124, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board124, EPT_MCT8500, AlphaBeta4 : 1, 0, 0
PLAYDATA Board124, AlphaBeta1, random100 : 0, 1, 0
PLAYDATA Board124, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board124, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board124, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board124, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board124, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board124, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board124, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board124, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board124, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board124, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board124, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board124, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board124, AlphaBeta2, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board124, AlphaBeta2, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board124, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board124, AlphaBeta2, AlphaBeta2 : 1, 0, 0
PLAYDATA Board124, AlphaBeta2, AlphaBeta4 : 1, 0, 0
PLAYDATA Board124, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board124, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board124, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board124, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board124, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board124, AlphaBeta4, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board124, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board124, AlphaBeta4, AlphaBeta2 : 1, 0, 0
PLAYDATA Board124, AlphaBeta4, AlphaBeta4 : 1, 0, 0
PLAYDATA Board125, random100, random100 : 1, 0, 0
PLAYDATA Board125, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board125, random100, MC-100 : 0, 1, 0
PLAYDATA Board125, random100, MCT : 0, 1, 0
PLAYDATA Board125, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board125, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board125, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board125, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board125, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board125, hyouka-0-100, random100 : 0, 1, 0
PLAYDATA Board125, hyouka-0-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board125, hyouka-0-100, MC-100 : 0, 1, 0
PLAYDATA Board125, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board125, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board125, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board125, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board125, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board125, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board125, MC-100, random100 : 1, 0, 0
PLAYDATA Board125, MC-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board125, MC-100, MC-100 : 0, 1, 0
PLAYDATA Board125, MC-100, MCT : 0, 1, 0
PLAYDATA Board125, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board125, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board125, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board125, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board125, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board125, MCT, random100 : 1, 0, 0
PLAYDATA Board125, MCT, hyouka-0-100 : 0, 1, 0
PLAYDATA Board125, MCT, MC-100 : 0, 1, 0
PLAYDATA Board125, MCT, MCT : 0, 1, 0
PLAYDATA Board125, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board125, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board125, MCT, AlphaBeta1 : 0, 1, 0
PLAYDATA Board125, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board125, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board125, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board125, EPT_MCT1730, hyouka-0-100 : 0, 1, 0
PLAYDATA Board125, EPT_MCT1730, MC-100 : 0, 1, 0
PLAYDATA Board125, EPT_MCT1730, MCT : 0, 1, 0
PLAYDATA Board125, EPT_MCT1730, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board125, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board125, EPT_MCT1730, AlphaBeta1 : 0, 1, 0
PLAYDATA Board125, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board125, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board125, EPT_MCT8500, random100 : 0, 1, 0
PLAYDATA Board125, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board125, EPT_MCT8500, MC-100 : 0, 1, 0
PLAYDATA Board125, EPT_MCT8500, MCT : 0, 1, 0
PLAYDATA Board125, EPT_MCT8500, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board125, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board125, EPT_MCT8500, AlphaBeta1 : 0, 1, 0
PLAYDATA Board125, EPT_MCT8500, AlphaBeta2 : 0, 1, 0
PLAYDATA Board125, EPT_MCT8500, AlphaBeta4 : 0, 1, 0
PLAYDATA Board125, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board125, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board125, AlphaBeta1, MC-100 : 0, 1, 0
PLAYDATA Board125, AlphaBeta1, MCT : 0, 1, 0
PLAYDATA Board125, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board125, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board125, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board125, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board125, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board125, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board125, AlphaBeta2, hyouka-0-100 : 0, 1, 0
PLAYDATA Board125, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board125, AlphaBeta2, MCT : 0, 1, 0
PLAYDATA Board125, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board125, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board125, AlphaBeta2, AlphaBeta1 : 0, 1, 0
PLAYDATA Board125, AlphaBeta2, AlphaBeta2 : 0, 1, 0
PLAYDATA Board125, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board125, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board125, AlphaBeta4, hyouka-0-100 : 0, 1, 0
PLAYDATA Board125, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board125, AlphaBeta4, MCT : 0, 1, 0
PLAYDATA Board125, AlphaBeta4, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board125, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board125, AlphaBeta4, AlphaBeta1 : 0, 1, 0
PLAYDATA Board125, AlphaBeta4, AlphaBeta2 : 0, 1, 0
PLAYDATA Board125, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board126, random100, random100 : 0, 0, 1
PLAYDATA Board126, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board126, random100, MC-100 : 0, 1, 0
PLAYDATA Board126, random100, MCT : 0, 1, 0
PLAYDATA Board126, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board126, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board126, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board126, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board126, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board126, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board126, hyouka-0-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board126, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board126, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board126, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board126, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board126, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board126, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board126, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board126, MC-100, random100 : 1, 0, 0
PLAYDATA Board126, MC-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board126, MC-100, MC-100 : 1, 0, 0
PLAYDATA Board126, MC-100, MCT : 1, 0, 0
PLAYDATA Board126, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board126, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board126, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board126, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board126, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board126, MCT, random100 : 1, 0, 0
PLAYDATA Board126, MCT, hyouka-0-100 : 0, 1, 0
PLAYDATA Board126, MCT, MC-100 : 1, 0, 0
PLAYDATA Board126, MCT, MCT : 1, 0, 0
PLAYDATA Board126, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board126, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board126, MCT, AlphaBeta1 : 0, 1, 0
PLAYDATA Board126, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board126, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board126, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board126, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board126, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board126, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board126, EPT_MCT1730, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board126, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board126, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board126, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board126, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board126, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board126, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board126, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board126, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board126, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board126, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board126, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board126, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board126, EPT_MCT8500, AlphaBeta4 : 1, 0, 0
PLAYDATA Board126, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board126, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board126, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board126, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board126, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board126, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board126, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board126, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board126, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board126, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board126, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board126, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board126, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board126, AlphaBeta2, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board126, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board126, AlphaBeta2, AlphaBeta1 : 0, 1, 0
PLAYDATA Board126, AlphaBeta2, AlphaBeta2 : 1, 0, 0
PLAYDATA Board126, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board126, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board126, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board126, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board126, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board126, AlphaBeta4, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board126, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board126, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board126, AlphaBeta4, AlphaBeta2 : 0, 1, 0
PLAYDATA Board126, AlphaBeta4, AlphaBeta4 : 1, 0, 0
PLAYDATA Board127, random100, random100 : 1, 0, 0
PLAYDATA Board127, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board127, random100, MC-100 : 0, 1, 0
PLAYDATA Board127, random100, MCT : 0, 1, 0
PLAYDATA Board127, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board127, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board127, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board127, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board127, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board127, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board127, hyouka-0-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board127, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board127, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board127, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board127, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board127, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board127, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board127, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board127, MC-100, random100 : 0, 1, 0
PLAYDATA Board127, MC-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board127, MC-100, MC-100 : 0, 1, 0
PLAYDATA Board127, MC-100, MCT : 1, 0, 0
PLAYDATA Board127, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board127, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board127, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board127, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board127, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board127, MCT, random100 : 1, 0, 0
PLAYDATA Board127, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board127, MCT, MC-100 : 1, 0, 0
PLAYDATA Board127, MCT, MCT : 1, 0, 0
PLAYDATA Board127, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board127, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board127, MCT, AlphaBeta1 : 0, 1, 0
PLAYDATA Board127, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board127, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board127, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board127, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board127, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board127, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board127, EPT_MCT1730, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board127, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board127, EPT_MCT1730, AlphaBeta1 : 0, 1, 0
PLAYDATA Board127, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board127, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board127, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board127, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board127, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board127, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board127, EPT_MCT8500, EPT_MCT1730 : 0, 0, 1
PLAYDATA Board127, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board127, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board127, EPT_MCT8500, AlphaBeta2 : 0, 1, 0
PLAYDATA Board127, EPT_MCT8500, AlphaBeta4 : 0, 1, 0
PLAYDATA Board127, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board127, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board127, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board127, AlphaBeta1, MCT : 0, 1, 0
PLAYDATA Board127, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board127, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board127, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board127, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board127, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board127, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board127, AlphaBeta2, hyouka-0-100 : 0, 1, 0
PLAYDATA Board127, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board127, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board127, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board127, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board127, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board127, AlphaBeta2, AlphaBeta2 : 0, 1, 0
PLAYDATA Board127, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board127, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board127, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board127, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board127, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board127, AlphaBeta4, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board127, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board127, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board127, AlphaBeta4, AlphaBeta2 : 0, 1, 0
PLAYDATA Board127, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board128, random100, random100 : 1, 0, 0
PLAYDATA Board128, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board128, random100, MC-100 : 0, 1, 0
PLAYDATA Board128, random100, MCT : 0, 1, 0
PLAYDATA Board128, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board128, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board128, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board128, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board128, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board128, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board128, hyouka-0-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board128, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board128, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board128, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board128, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
